qmof_id,name_x,info.formula,info.formula_reduced,info.mofid.mofid,info.mofid.mofkey,info.mofid.smiles_nodes,info.mofid.smiles_linkers,info.mofid.smiles,info.mofid.topology,info.natoms,info.pld,info.lcd,info.density,info.volume,info.symmetry.spacegroup,info.symmetry.spacegroup_number,info.symmetry.spacegroup_crystal,info.symmetry.pointgroup,info.synthesized,info.source,info.doi,inputs.pbe.theory,inputs.pbe.pseudopotentials,inputs.pbe.encut,inputs.pbe.kpoints,inputs.pbe.gamma,inputs.pbe.spin,outputs.pbe.energy_total,outputs.pbe.energy_vdw,outputs.pbe.energy_elec,outputs.pbe.net_magmom,outputs.pbe.bandgap,outputs.pbe.cbm,outputs.pbe.vbm,outputs.pbe.directgap,outputs.pbe.bandgap_spins,outputs.pbe.cbm_spins,outputs.pbe.vbm_spins,outputs.pbe.directgap_spins,inputs.hle17.theory,inputs.hle17.pseudopotentials,inputs.hle17.encut,inputs.hle17.kpoints,inputs.hle17.gamma,inputs.hle17.spin,inputs.hse06_10hf.theory,inputs.hse06_10hf.pseudopotentials,inputs.hse06_10hf.encut,inputs.hse06_10hf.kpoints,inputs.hse06_10hf.gamma,inputs.hse06_10hf.spin,inputs.hse06.theory,inputs.hse06.pseudopotentials,inputs.hse06.encut,inputs.hse06.kpoints,inputs.hse06.gamma,inputs.hse06.spin,outputs.hle17.energy_total,outputs.hle17.energy_vdw,outputs.hle17.energy_elec,outputs.hle17.net_magmom,outputs.hle17.bandgap,outputs.hle17.cbm,outputs.hle17.vbm,outputs.hle17.directgap,outputs.hle17.bandgap_spins,outputs.hle17.cbm_spins,outputs.hle17.vbm_spins,outputs.hle17.directgap_spins,outputs.hse06_10hf.energy_total,outputs.hse06_10hf.energy_vdw,outputs.hse06_10hf.energy_elec,outputs.hse06_10hf.net_magmom,outputs.hse06_10hf.bandgap,outputs.hse06_10hf.cbm,outputs.hse06_10hf.vbm,outputs.hse06_10hf.directgap,outputs.hse06_10hf.bandgap_spins,outputs.hse06_10hf.cbm_spins,outputs.hse06_10hf.vbm_spins,outputs.hse06_10hf.directgap_spins,outputs.hse06.energy_total,outputs.hse06.energy_vdw,outputs.hse06.energy_elec,outputs.hse06.net_magmom,outputs.hse06.bandgap,outputs.hse06.cbm,outputs.hse06.vbm,outputs.hse06.directgap,outputs.hse06.bandgap_spins,outputs.hse06.cbm_spins,outputs.hse06.vbm_spins,outputs.hse06.directgap_spins,id,name_y,CO2 Henry coefficient,CO2 adsorption energy,N2 Henry coefficient,N2 adsorption energy,CO2 parasitic energy (coal),Gravimetric working capacity (coal),Volumetric working capacity (coal),CO2 parasitic energy (nat. gas),Gravimetric working capacity (nat. gas),Volumetric working capacity (nat. gas),Final CO2 purity (nat. gas),CH4 Henry coefficient,CH4 adsorption energy,"Enthalphy of Adsorption @ 5.8 bar, 298K",Enthalphy of Adsorption @ 65bar/298K,Working capacity vol. (5.8-65bar/298K),Working capacity mol. (5.8-65bar/298K),Working capacity fract. (5.8-65bar/298K),Working capacity wt% (5.8-65bar/298K),O2 Henry coefficient,O2 adsorption energy,"Enthalphy of Adsorption @ 5 bar, 298K",Enthalphy of Adsorption @ 140bar/298K,Working capacity vol. (5-140bar/298K),Working capacity mol. (5-140bar/298K),Working capacity fract. (5-140bar/298K),Working capacity wt% (5-140bar/298K),Xe Henry coefficient,Xe adsorption energy,Kr Henry coefficient,Kr adsorption energy,Xe/Kr selectivity @ 298K,Working capacity g/L (5-100bar/298-198K),Working capacity g/L (5-100bar/77K),Working capacity g/L (1-100bar/77K),Working capacity wt% (5-100bar/298-198K),Working capacity wt% (5-100bar/77K),Working capacity wt% (1-100bar/77K),H2S Henry coefficient,H2S adsorption energy,H2O Henry coefficient,H2O adsorption energy,H2S/H2O selectivity @ 298K,CH4/N2 selectivity @ 298K,clean_name,CO2 Henry coefficient_binned,N2 Henry coefficient_binned,CH4 Henry coefficient_binned,O2 Henry coefficient_binned,Xe Henry coefficient_binned,Kr Henry coefficient_binned,H2S Henry coefficient_binned,H2O Henry coefficient_binned,outputs.pbe.bandgap_binned
qmof-42e7848,gmof_Zn2O8-irmof8_A-imdb_No20,Zn4C48H24O40S8,ZnC12H6O10S2,[O-]C(=O)c1cc2c(c(c1)S(O)([O])[O])cc(cc2S([O])(O)[O])C(=O)[O-].[O-]C(=O)c1cc2c(c(c1)S([O])(O)[O])cc(cc2S([O])([O])O)C(=O)[O-].[Zn][Zn] MOFid-v1.sql.cat0,Zn.NHFNFSBFMNUMJV.MOFkey-v1.sql,['[Zn][Zn]'],"['[O-]C(=O)c1cc2c(c(c1)S(O)([O])[O])cc(cc2S([O])(O)[O])C(=O)[O-]', '[O-]C(=O)c1cc2c(c(c1)S([O])(O)[O])cc(cc2S([O])([O])O)C(=O)[O-]']",[O-]C(=O)c1cc2c(c(c1)S(O)([O])[O])cc(cc2S([O])(O)[O])C(=O)[O-].[O-]C(=O)c1cc2c(c(c1)S([O])(O)[O])cc(cc2S([O])([O])O)C(=O)[O-].[Zn][Zn],sql,124,7.93505,9.52095,0.8013778297341412,3644.49333019064,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'O 08Apr2002']",520,"[3, 1, 1]",True,False,-835.57368134,-7.48401,-828.08967134,0.0,2.762284,-1.661791,-4.424075,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATE6GXYSXLUW,qmof_chunks/chunk_6/qmof-42e7848.cif,5.03682e-05,-19.1299502895,4.10083e-06,-9.411789712,1.2668867301061,0.018174208434067,9.4665008139092,3.278848910726,0.0056085811019338,2.9213727661894,0.28743038388234,1.28087e-05,-12.4500137001,-16.523926151339,-18.365676336335,138.71102894732,7.7224493965654,0.55968334440236,12.386808832352,4.26112e-06,-9.228861118,-12.083124641441,-14.342398377026,235.30072994445,13.099881053157,0.86973634210725,41.916999394653,7.84455e-05,-18.0152753552,1.42455e-05,-12.8278086667,5.5066863219964,19.705333216801,15.109166959213,28.605921989172,2.4590262666237,1.8854712077556,3.5697297162368,0.000116597,-20.7090700319,0.000168333,-29.358161862,0.69265681714221,3.1234408644104,qmof-42e7848,0,0,0,0,0,0,0,0,4
qmof-163a5ea,gmof_Zn2O8-irmof8_A-pmof1_B_No16,Zn4C48H8N16O48,ZnC12H2N4O12,[O-]C(=O)c1cc(N(=O)=O)c2c(c1N(=O)=O)c(cc(c2N(=O)=O)C(=O)[O-])N(=O)=O.[Zn][Zn] MOFid-v1.sql.cat0,Zn.IFZUJGFORLKAMY.MOFkey-v1.sql,['[Zn][Zn]'],['[O-]C(=O)c1cc(N(=O)=O)c2c(c1N(=O)=O)c(cc(c2N(=O)=O)C(=O)[O-])N(=O)=O'],[O-]C(=O)c1cc(N(=O)=O)c2c(c1N(=O)=O)c(cc(c2N(=O)=O)C(=O)[O-])N(=O)=O.[Zn][Zn],sql,124,8.05485,8.98319,0.9024014111417876,3382.7018077212083,C2,5,monoclinic,2,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[3, 1, 1]",True,False,-882.9279064,-7.49014,-875.4377664,0.0,1.926391,-2.077143,-4.003534,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATRS2RKTR55A,qmof_chunks/chunk_5/qmof-163a5ea.cif,5.15754e-05,-23.7013090771,2.79149e-06,-9.6902068428,1.1969872995696,0.015861865606406,9.3035647224385,2.9101037415216,0.0048941527678965,2.8705997243626,0.3410100940636,8.0869e-06,-12.3986420675,-15.898810788789,-17.847777389772,136.19277982005,6.7334135745811,0.63662001530887,10.800395374559,2.82138e-06,-9.1764491828,-11.614185893758,-13.62187199122,197.70718835048,9.7747051465597,0.88526994293387,31.277101530428,4.70001e-05,-18.1299584049,9.12165e-06,-12.8241747853,5.1525875252833,16.578614292229,15.030898805999,27.115400454508,1.8372424312394,1.6657245641447,3.0049293250294,9.81012e-05,-22.5062925342,0.00102278,-40.3005148887,0.095916228318896,2.8969833314825,qmof-163a5ea,0,0,0,0,0,0,0,0,4
qmof-757d168,gmof_Zn2O8N2-ADC_A-irmof20_A_No316,Zn2C36Cl16H6N2O10S2,ZnC18Cl8H3NO5S,Clc1c(Cl)nc(c(c1C=Cc1c(Cl)c(Cl)nc(c1Cl)Cl)Cl)Cl.[O-]C(=O)c1c(Cl)c(Cl)c(c(c1Cl)Cl)C=Cc1c(Cl)c(Cl)c(c(c1Cl)Cl)C(=O)[O-].[O-]C(=O)c1sc2c(c1O)sc(c2O)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0,Zn.MEBBBHXDNCYCEZ.NCOKCSJHVPLBEU.UHQHONVEDQUQIZ.MOFkey-v1.pcu,['[Zn][Zn]'],"['Clc1c(Cl)nc(c(c1C=Cc1c(Cl)c(Cl)nc(c1Cl)Cl)Cl)Cl', '[O-]C(=O)c1c(Cl)c(Cl)c(c(c1Cl)Cl)C=Cc1c(Cl)c(Cl)c(c(c1Cl)Cl)C(=O)[O-]', '[O-]C(=O)c1sc2c(c1O)sc(c2O)C(=O)[O-]']",Clc1c(Cl)nc(c(c1C=Cc1c(Cl)c(Cl)nc(c1Cl)Cl)Cl)Cl.[O-]C(=O)c1c(Cl)c(Cl)c(c(c1Cl)Cl)C=Cc1c(Cl)c(Cl)c(c(c1Cl)Cl)C(=O)[O-].[O-]C(=O)c1sc2c(c1O)sc(c2O)C(=O)[O-].[Zn][Zn],pcu,74,10.79037,13.13158,0.6172386688088564,3735.807301681887,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'N 08Apr2002', 'Cl 06Sep2000', 'O 08Apr2002']",520,"[2, 2, 2]",False,False,-480.53493761,-5.503,-475.03193761,0.0,1.178188,-2.109268,-3.287456,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATJ9UAUAGNNY,qmof_chunks/chunk_21/qmof-757d168.cif,1.16554e-05,-14.5133259442,2.20379e-06,-6.4927444639,2.4928727256658,0.0046765291351266,1.8762089917725,8.4949701677479,0.0012962339454585,0.52004504059273,0.12399331613918,4.89043e-06,-9.1061800015,-11.676945532247,-13.451299044673,170.07749634035,12.293487723538,0.82860178219636,19.718754307442,2.43829e-06,-6.7217425514,-9.159467461525,-10.336546190749,207.64340540641,15.008814864779,0.92757085254482,48.025205801468,1.77571e-05,-13.9235694631,5.38019e-06,-9.5485689976,3.3004596491945,15.453219133101,28.888074498698,41.636424678744,2.5036565428387,4.680307456053,6.7457340874726,3.11924e-05,-18.6058048403,0.000256793,-37.6986483336,0.12146904315928,2.2190998234859,qmof-757d168,0,0,0,0,0,0,0,0,4
qmof-e86fcce,gmof_Zn2O8N2-ADC_A-irmof7_A_No787,Zn2Br2C40H40N18O8,ZnBrC20H20N9O4,Nc1c(N)nc(c(c1C=Cc1c(N)c(N)nc(c1N)N)N)N.[O-]C(=O)c1c(Br)c(Br)c(c2c1cccc2)C(=O)[O-].[O-]C(=O)c1c(N)c(N)c(c(c1N)N)C=Cc1c(N)c(N)c(c(c1N)N)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0,Zn.BVVCGGHJSXTFHQ.PLDSALGNAXEKBY.YQWLVBCEWPPAOF.MOFkey-v1.pcu,['[Zn][Zn]'],"['Nc1c(N)nc(c(c1C=Cc1c(N)c(N)nc(c1N)N)N)N', '[O-]C(=O)c1c(Br)c(Br)c(c2c1cccc2)C(=O)[O-]', '[O-]C(=O)c1c(N)c(N)c(c(c1N)N)C=Cc1c(N)c(N)c(c(c1N)N)C(=O)[O-]']",Nc1c(N)nc(c(c1C=Cc1c(N)c(N)nc(c1N)N)N)N.[O-]C(=O)c1c(Br)c(Br)c(c2c1cccc2)C(=O)[O-].[O-]C(=O)c1c(N)c(N)c(c(c1N)N)C=Cc1c(N)c(N)c(c(c1N)N)C(=O)[O-].[Zn][Zn],pcu,110,8.38691,12.00353,0.6138011980543021,3223.374899451768,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'Br 06Sep2000', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-727.30292305,-6.17523,-721.12769305,0.0,1.117595,-0.797783,-1.915378,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATMZEYKW7VZX,qmof_chunks/chunk_20/qmof-e86fcce.cif,2.33424e-05,-18.2783072225,2.939e-06,-8.0950377259,1.8475924580875,0.0083271215913621,3.3222175750154,5.7284646659188,0.0023151723121727,0.92366924876752,0.17555823419142,8.48187e-06,-11.753775757,-13.448577486219,-15.339823568049,169.10188140249,12.291414697232,0.76282845119444,19.715429174771,3.23428e-06,-8.2970245949,-10.473566552759,-11.629829221854,210.35643289884,15.290061408815,0.90993585101218,48.925138496993,4.69996e-05,-18.3207997078,9.5468e-06,-12.3197294874,4.923073700088,16.171777858995,24.091117226544,37.694033728213,2.6347411751569,3.9249771463438,6.1411938493968,9.17953e-05,-23.3079104309,0.000113898,-27.9562116334,0.80594303675218,2.8859714188499,qmof-e86fcce,0,0,0,0,0,0,0,0,3
qmof-e64eb2b,gmof_Zn2O8N2-ADC_A-irmof8_A_No794,Zn2C42H30N2O12,ZnC21H15NO6,OC(=C(c1ccc(cc1)C(=O)[O-])O)c1ccc(cc1)C(=O)[O-].OC(=C(c1ccncc1)O)c1ccncc1.[O-]C(=O)c1cc(C)c2c(c1)c(C)cc(c2)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0,Zn.IGHPUOOVAPGNOZ.KYNMYXAEDAHLAA.QOKGNAFKJDOQHL.MOFkey-v1.pcu,['[Zn][Zn]'],"['OC(=C(c1ccc(cc1)C(=O)[O-])O)c1ccc(cc1)C(=O)[O-]', 'OC(=C(c1ccncc1)O)c1ccncc1', '[O-]C(=O)c1cc(C)c2c(c1)c(C)cc(c2)C(=O)[O-]']",OC(=C(c1ccc(cc1)C(=O)[O-])O)c1ccc(cc1)C(=O)[O-].OC(=C(c1ccncc1)O)c1ccncc1.[O-]C(=O)c1cc(C)c2c(c1)c(C)cc(c2)C(=O)[O-].[Zn][Zn],pcu,88,9.94953,14.93554,0.3811085671648136,3858.288856569806,P-1,2,triclinic,-1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 2]",False,False,-595.0587551,-4.16432,-590.8944351,0.0,0.833691,-2.548435,-3.382126,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATC6N8WBD5ZS,qmof_chunks/chunk_24/qmof-e64eb2b.cif,2.25043e-05,-16.2744162463,3.50169e-06,-6.1272234257,2.1773198443314,0.0080856640153383,2.0029244945147,7.2376821862879,0.0022476648457543,0.55677591431957,0.13232506434262,7.49099e-06,-8.684087417,-11.326493809916,-12.861999451248,183.32098857593,21.460713367162,0.84141504818368,34.422984241171,3.78127e-06,-6.2872759409,-8.8132177629227,-9.7535247312364,219.75984228744,25.726475847527,0.93371580455236,82.31957741754,2.61863e-05,-13.4711950364,8.17406e-06,-9.1152303723,3.203585488729,16.018788618205,33.129028080783,46.321011732052,4.2033363207281,8.6930697645962,12.154651370137,3.55894e-05,-16.0615416028,7.39676e-05,-29.141719602,0.48114850285801,2.1392499050458,qmof-e64eb2b,0,0,0,0,0,0,0,0,3
qmof-2012542,gmof_Zn2O8N2-AZO_A-NiC4_No5,Zn4C76Cl12H36N16O16,ZnC19Cl3H9N4O4,Clc1nccc(c1)[N][N]c1ccnc(c1)Cl.[O-]C(=O)c1ccc(cc1Cl)[N][N]c1ccc(c(c1)Cl)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0,Zn.CFTPBRWCQLEGQC.WQWVCZLDVCFVFX.MOFkey-v1.pcu,['[Zn][Zn]'],"['Clc1nccc(c1)[N][N]c1ccnc(c1)Cl', '[O-]C(=O)c1ccc(cc1Cl)[N][N]c1ccc(c(c1)Cl)C(=O)[O-]']",Clc1nccc(c1)[N][N]c1ccnc(c1)Cl.[O-]C(=O)c1ccc(cc1Cl)[N][N]c1ccc(c(c1)Cl)C(=O)[O-].[Zn][Zn],pcu,160,13.09568,16.44393,0.3740368290486665,9395.189134391952,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'Cl 06Sep2000', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-1092.90892573,-8.84889,-1084.06003573,0.0,0.4926300000000001,-3.778246,-4.270876,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATWE48GXXV46,qmof_chunks/chunk_18/qmof-2012542.cif,1.0222e-05,-13.0210189503,2.57956e-06,-4.7183270636,3.1261416749752,0.0041973319874944,1.0204450693363,11.393980842292,0.001157934719381,0.28151425203584,0.087584731156498,4.71159e-06,-6.9141194376,-9.2009491739626,-11.103636477015,163.08042701058,19.452187598956,0.88124625710248,31.201308911262,2.8043e-06,-5.0126963216,-7.3422421491108,-8.883624587397,198.71067817164,23.702153965171,0.9465063246473,75.842152263946,1.26939e-05,-11.0628443815,5.0713e-06,-7.3296774175,2.5030859937294,14.575561820124,37.520825943189,47.74551995028,3.8969277138078,10.03158219679,12.765260248666,1.54911e-05,-12.9482209013,1.34846e-05,-22.7535509632,1.1487993711345,1.8265091721069,qmof-2012542,0,0,0,0,0,0,0,0,3
qmof-9ecbb7a,gmof_Zn2O8N2-AZO_A-NiC4_No9,Zn4C76F24H24N16O16,ZnC19F6H6N4O4,Fc1c([N][N]c2cc(F)c(c(c2)F)C(=O)[O-])ccc(c1F)C(=O)[O-].Fc1cc([N][N]c2ccnc(c2F)F)cc(n1)F.[Zn][Zn] MOFid-v1.pcu.cat0,Zn.SHAJBNNCMPNRRS.TUIFEVPTOUZTMR.MOFkey-v1.pcu,['[Zn][Zn]'],"['Fc1c([N][N]c2cc(F)c(c(c2)F)C(=O)[O-])ccc(c1F)C(=O)[O-]', 'Fc1cc([N][N]c2ccnc(c2F)F)cc(n1)F']",Fc1c([N][N]c2cc(F)c(c(c2)F)C(=O)[O-])ccc(c1F)C(=O)[O-].Fc1cc([N][N]c2ccnc(c2F)F)cc(n1)F.[Zn][Zn],pcu,160,13.46535,16.33442,0.3784742938048035,9365.896717593138,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002', 'F 08Apr2002']",520,"[2, 1, 1]",True,False,-1113.59085639,-7.73311,-1105.85774639,0.0,0.3562410000000007,-4.115784,-4.472025,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATK2JRZKM4AF,qmof_chunks/chunk_3/qmof-9ecbb7a.cif,8.7846e-06,-12.5266696306,2.38078e-06,-4.3955195936,3.1765464630734,0.0038903994907146,0.95704197059531,11.539184108057,0.0010772124717758,0.2649952914087,0.087677823101731,4.18192e-06,-6.405346444,-8.866033773166,-10.678390411813,157.20891043986,18.531970389645,0.88803765160647,29.725280504911,2.55464e-06,-4.6188411413,-6.89627073408,-8.3690353612199,192.13649129523,22.649274506712,0.94783233460154,72.473148566268,1.04761e-05,-10.1647977818,4.46835e-06,-6.771594645,2.344511956315,14.264026848276,37.95270420813,47.621336526795,3.7689356286549,10.028114824469,12.582824880317,1.31225e-05,-12.3154262393,3.06478e-05,-28.2025494226,0.42817102695789,1.7565335730307,qmof-9ecbb7a,0,0,0,0,0,0,0,0,3
qmof-6f3892c,gmof_Zn2O8N2-AZO_A-irmof10_A_No102,Zn4C84H72N16O16,ZnC21H18N4O4,Cc1cc([N][N]c2ccnc(c2C)C)cc(n1)C.[O-]C(=O)c1ccc(cc1N)c1ccc(c(c1)N)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0,Zn.NHEVANOSJIRQEK.YYHRJJWMKQMOFN.MOFkey-v1.pcu,['[Zn][Zn]'],"['Cc1cc([N][N]c2ccnc(c2C)C)cc(n1)C', '[O-]C(=O)c1ccc(cc1N)c1ccc(c(c1)N)C(=O)[O-]']",Cc1cc([N][N]c2ccnc(c2C)C)cc(n1)C.[O-]C(=O)c1ccc(cc1N)c1ccc(c(c1)N)C(=O)[O-].[Zn][Zn],pcu,192,10.47863,13.68314,0.4010110893660169,7549.670524101652,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,False,-1284.63446,-9.57368,-1275.06078,0.0,0.2839119999999999,-3.221882,-3.505794,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAT6XK8HHGL56,qmof_chunks/chunk_4/qmof-6f3892c.cif,1.92462e-05,-15.6010526132,3.25939e-06,-6.0741331113,2.2370162531161,0.0072371123347153,1.8863533300435,7.5072639253073,0.002006125159172,0.52289652273819,0.12947030304226,6.9662e-06,-8.5962647057,-11.2204721758,-13.270455214387,185.9549336625,20.688643259659,0.84520077619345,33.18458378958,3.53544e-06,-6.2941893535,-8.8797214669959,-10.128527849143,220.21017744604,24.499752244251,0.93624776512952,78.394307233526,2.3994e-05,-13.3542860071,7.60022e-06,-9.0514461724,3.1570138759141,16.103105594041,32.95775372114,46.138890392527,4.0157370558705,8.2188912022792,11.505957703872,2.91342e-05,-15.201278139,2.52321e-05,-23.3756204071,1.154648245687,2.1372710844667,qmof-6f3892c,0,0,0,0,0,0,0,0,2
qmof-24cd0f8,gmof_Zn2O8N2-AZO_A-irmof10_A_No127,Zn4C76Cl8F8H32N8O16,ZnC19Cl2F2H8N2O4,Clc1cc([N][N]c2ccnc(c2Cl)Cl)cc(n1)Cl.Fc1cc(ccc1c1ccc(cc1F)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0,Zn.NIMXLILELFXBER.YIAMNVVCQHDJGX.MOFkey-v1.pcu,['[Zn][Zn]'],"['Clc1cc([N][N]c2ccnc(c2Cl)Cl)cc(n1)Cl', 'Fc1cc(ccc1c1ccc(cc1F)C(=O)[O-])C(=O)[O-]']",Clc1cc([N][N]c2ccnc(c2Cl)Cl)cc(n1)Cl.Fc1cc(ccc1c1ccc(cc1F)C(=O)[O-])C(=O)[O-].[Zn][Zn],pcu,152,12.10197,13.88859,0.432491033456281,7718.72380738698,Cm,8,monoclinic,m,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'Cl 06Sep2000', 'O 08Apr2002', 'F 08Apr2002']",520,"[1, 1, 1]",True,False,-1040.08825747,-8.24168,-1031.8465774699998,0.0,0.5352079999999999,-3.79756,-4.332768,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATDJMXEASDE4,qmof_chunks/chunk_22/qmof-24cd0f8.cif,1.32852e-05,-14.6813733298,2.7084e-06,-5.5034488424,2.5484384639415,0.0053727097597455,1.5103262014589,8.816422496878,0.001489096674664,0.41860100858247,0.11354229414104,5.42941e-06,-7.8970737614,-10.468287978183,-12.74155454674,181.74670513203,18.74866526806,0.86312931518142,30.072859089954,2.95383e-06,-5.7678893733,-8.2016228081115,-9.5840305804295,213.9638789403,22.072131336814,0.9395052096015,70.626405851561,1.67263e-05,-12.2704816491,5.8996e-06,-8.3261767201,2.835158315818,15.506348156067,35.055946713937,46.931277133014,3.5854651926959,8.1058335253902,10.851714337611,2.12813e-05,-14.4586801753,3.32519e-05,-27.8718611388,0.64000252617144,2.0046558853936,qmof-24cd0f8,0,0,0,0,0,0,0,0,3
qmof-20e404f,gmof_Zn2O8N2-AZO_A-irmof10_A_No48,Zn4Br8C76Cl8H32N8O16,ZnBr2C19Cl2H8N2O4,Brc1cc([N][N]c2ccnc(c2Br)Br)cc(n1)Br.[O-]C(=O)c1ccc(cc1Cl)c1ccc(c(c1)Cl)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0,Zn.IXAVWSYIBPXJBE.NHAPNBWXTUTHAE.MOFkey-v1.pcu,['[Zn][Zn]'],"['Brc1cc([N][N]c2ccnc(c2Br)Br)cc(n1)Br', '[O-]C(=O)c1ccc(cc1Cl)c1ccc(c(c1)Cl)C(=O)[O-]']",Brc1cc([N][N]c2ccnc(c2Br)Br)cc(n1)Br.[O-]C(=O)c1ccc(cc1Cl)c1ccc(c(c1)Cl)C(=O)[O-].[Zn][Zn],pcu,152,10.20711,13.45894,0.5475692670419315,7574.142796057805,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'Br 06Sep2000', 'N 08Apr2002', 'Cl 06Sep2000', 'O 08Apr2002']",520,"[1, 1, 1]",True,False,-1021.17925422,-9.36744,-1011.81181422,0.0,0.6221860000000001,-3.503259,-4.125445,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATN9TMTSLE7T,qmof_chunks/chunk_21/qmof-20e404f.cif,9.84619e-06,-13.7726915884,2.13188e-06,-5.5773508309,2.7677124933942,0.0040690686176078,1.4482305532835,9.6745781662867,0.0011280263663917,0.40147817651653,0.10890152780127,4.29888e-06,-7.9130134389,-10.542671006793,-12.68844503754,173.8103430004,14.161790937772,0.85569408340782,22.715512663479,2.33266e-06,-5.8378506986,-8.3145233759863,-9.9073071262877,209.39390816093,17.061083361485,0.93987301986422,54.592054538332,1.33767e-05,-12.2689655392,4.65262e-06,-8.3182052297,2.8750897343862,15.106044139903,33.565753287921,46.053714600721,2.758807601748,6.1300929926786,8.4107617290475,1.66396e-05,-14.3098573751,2.7506e-05,-27.7444037748,0.60494437577256,2.0164737227236,qmof-20e404f,0,0,0,0,0,0,0,0,3
